Country_Code,Country_Name,Year,Value
PRY,Paraguay,1976,66.30199999999999
PSE,West Bank and Gaza,1976,
PSS,Pacific island small states,1976,61.84401880694121
PST,Post-demographic dividend,1976,72.47301320116959
PYF,French Polynesia,1976,62.239
QAT,Qatar,1976,71.19800000000001
ROU,Romania,1976,69.6987804878049
RUS,Russian Federation,1976,67.4875609756098
RWA,Rwanda,1976,45.692
SAS,South Asia,1976,51.7077331248925
SAU,Saudi Arabia,1976,59.178999999999995
SDN,Sudan,1976,53.806999999999995
SEN,Senegal,1976,44.641000000000005
SGP,Singapore,1976,70.5939756097561
SLB,Solomon Islands,1976,60.515
SLE,Sierra Leone,1976,38.881
SLV,El Salvador,1976,56.11
SMR,San Marino,1976,
SOM,Somalia,1976,43.25899999999999
SRB,Serbia,1976,
SSA,Sub-Saharan Africa (excluding high income),1976,46.9967786913085
SSD,South Sudan,1976,38.118
SSF,Sub-Saharan Africa,1976,46.9967786913085
SST,Small states,1976,60.2999715108141
STP,Sao Tome and Principe,1976,58.623000000000005
SUR,Suriname,1976,64.445
SVK,Slovak Republic,1976,70.3224634146341
SVN,Slovenia,1976,70.3073170731707
SWE,Sweden,1976,74.96926829268291
SWZ,Eswatini,1976,52.42100000000001
SXM,Sint Maarten (Dutch part),1976,
SYC,Seychelles,1976,
SYR,Syrian Arab Republic,1976,63.258
TCD,Chad,1976,43.698
TEA,East Asia & Pacific (IDA & IBRD countries),1976,62.845149315827506
TEC,Europe & Central Asia (IDA & IBRD countries),1976,66.622364798004
TGO,Togo,1976,50.111999999999995
THA,Thailand,1976,62.495
TJK,Tajikistan,1976,56.354
TKM,Turkmenistan,1976,59.925
TLA,Latin America & the Caribbean (IDA & IBRD countries),1976,62.64333843788079
TLS,Timor-Leste,1976,33.714
TMN,Middle East & North Africa (IDA & IBRD countries),1976,56.112074600853205
TON,Tonga,1976,65.88600000000001
TSA,South Asia (IDA & IBRD),1976,51.7077331248925
TSS,Sub-Saharan Africa (IDA & IBRD countries),1976,46.9967786913085
TTO,Trinidad and Tobago,1976,65.782
TUN,Tunisia,1976,57.86600000000001
TUR,Turkey,1976,56.04600000000001
TZA,Tanzania,1976,49.269
UGA,Uganda,1976,49.826
UKR,Ukraine,1976,69.4461707317073
UMC,Upper middle income,1976,64.107351603846
URY,Uruguay,1976,69.271
USA,United States,1976,72.85609756097558
UZB,Uzbekistan,1976,63.729
VCT,St. Vincent and the Grenadines,1976,65.844
VEN,"Venezuela, RB",1976,67.42
VIR,Virgin Islands (U.S.),1976,70.75053658536591
VNM,Vietnam,1976,63.01
VUT,Vanuatu,1976,57.684
WLD,World,1976,61.408913624599
WSM,Samoa,1976,62.031000000000006
XKX,Kosovo,1976,
YEM,"Yemen, Rep.",1976,43.54
ZAF,South Africa,1976,55.99
ZMB,Zambia,1976,52.247
ZWE,Zimbabwe,1976,58.15
ABW,Aruba,1977,71.441
AFG,Afghanistan,1977,41.32
AGO,Angola,1977,43.367
ALB,Albania,1977,69.44800000000001
ARB,Arab World,1977,56.5280764080552
ARE,United Arab Emirates,1977,66.545
ARG,Argentina,1977,68.585
ARM,Armenia,1977,70.798
ATG,Antigua and Barbuda,1977,67.533
AUS,Australia,1977,73.34439024390241
AUT,Austria,1977,71.9146341463415
AZE,Azerbaijan,1977,63.92100000000001
BDI,Burundi,1977,45.998999999999995
BEL,Belgium,1977,72.77390243902441
BEN,Benin,1977,45.883
BFA,Burkina Faso,1977,43.166000000000004
BGD,Bangladesh,1977,50.498000000000005
BGR,Bulgaria,1977,70.81609756097559
BHR,Bahrain,1977,68.152
BHS,"Bahamas, The",1977,67.118
BIH,Bosnia and Herzegovina,1977,69.657
BLR,Belarus,1977,69.9674146341464
BLZ,Belize,1977,68.509
BMU,Bermuda,1977,
BOL,Bolivia,1977,48.806000000000004
BRA,Brazil,1977,61.595
BRB,Barbados,1977,70.931
BRN,Brunei Darussalam,1977,66.164
BTN,Bhutan,1977,43.446999999999996
BWA,Botswana,1977,57.648999999999994
CAF,Central African Republic,1977,47.648
CAN,Canada,1977,74.21560975609759
CEB,Central Europe and the Baltics,1977,70.2423731482793
CHE,Switzerland,1977,75.2380487804878
CHI,Channel Islands,1977,72.773
CHL,Chile,1977,67.005
CHN,China,1977,65.278
CIV,Cote d'Ivoire,1977,49.456
CMR,Cameroon,1977,50.213
COD,"Congo, Dem. Rep.",1977,45.608999999999995
COG,"Congo, Rep.",1977,53.282
COL,Colombia,1977,65.477
COM,Comoros,1977,48.86
CPV,Cabo Verde,1977,59.535
CRI,Costa Rica,1977,70.182
CSS,Caribbean small states,1977,67.38520863336821
CUB,Cuba,1977,72.915
CUW,Curacao,1977,
CYM,Cayman Islands,1977,
CYP,Cyprus,1977,74.183
CZE,Czech Republic,1977,70.5734146341463
DEU,Germany,1977,71.8836829268293
DJI,Djibouti,1977,52.513000000000005
DMA,Dominica,1977,
DNK,Denmark,1977,74.6324390243903
DOM,Dominican Republic,1977,61.663000000000004
DZA,Algeria,1977,54.608999999999995
EAP,East Asia & Pacific (excluding high income),1977,63.4828570394687
EAR,Early-demographic dividend,1977,54.553936945934296
EAS,East Asia & Pacific,1977,64.7093572165467
ECA,Europe & Central Asia (excluding high income),1977,66.15146563392071
ECS,Europe & Central Asia,1977,69.8523470779266
ECU,Ecuador,1977,61.833999999999996
EGY,"Egypt, Arab Rep.",1977,56.222
EMU,Euro area,1977,72.7900421162473
ERI,Eritrea,1977,45.739
ESP,Spain,1977,74.1319512195122
EST,Estonia,1977,69.1469512195122
ETH,Ethiopia,1977,44.103
EUU,European Union,1977,72.4093347415973
FCS,Fragile and conflict affected situations,1977,49.6104025776814
FIN,Finland,1977,72.350243902439
FJI,Fiji,1977,63.327
FRA,France,1977,73.35121951219509
FRO,Faroe Islands,1977,
FSM,"Micronesia, Fed. Sts.",1977,61.535
GAB,Gabon,1977,52.848
GBR,United Kingdom,1977,73.2243902439024
GEO,Georgia,1977,69.461
GHA,Ghana,1977,51.409
GIN,Guinea,1977,39.527
GMB,"Gambia, The",1977,43.882
GNB,Guinea-Bissau,1977,42.97
GNQ,Equatorial Guinea,1977,42.218
GRC,Greece,1977,72.7616585365854
GRD,Grenada,1977,67.347
GRL,Greenland,1977,
GTM,Guatemala,1977,56.0
GUM,Guam,1977,68.292
GUY,Guyana,1977,62.283
HIC,High income,1977,72.676137954852
HKG,"Hong Kong SAR, China",1977,73.319512195122
HND,Honduras,1977,57.317
HPC,Heavily indebted poor countries (HIPC),1977,46.5894819258325
HRV,Croatia,1977,70.7443902439024
HTI,Haiti,1977,49.746
HUN,Hungary,1977,69.8480487804878
IBD,IBRD only,1977,61.056522849146994
IBT,IDA & IBRD total,1977,58.94190882384561
IDA,IDA total,1977,49.1223289167873
IDB,IDA blend,1977,52.294792195248796
IDN,Indonesia,1977,56.448
IDX,IDA only,1977,47.564565861686496
IMN,Isle of Man,1977,
IND,India,1977,52.222
IRL,Ireland,1977,71.969
IRN,"Iran, Islamic Rep.",1977,55.827
IRQ,Iraq,1977,61.238
ISL,Iceland,1977,76.37365853658541
ISR,Israel,1977,72.9585365853659
ITA,Italy,1977,73.3646341463415
JAM,Jamaica,1977,70.015
JOR,Jordan,1977,64.683
JPN,Japan,1977,75.8982926829268
KAZ,Kazakhstan,1977,63.9400975609756
KEN,Kenya,1977,56.336999999999996
KGZ,Kyrgyz Republic,1977,62.04007317073171
KHM,Cambodia,1977,18.907
KIR,Kiribati,1977,55.074
KNA,St. Kitts and Nevis,1977,
KOR,"Korea, Rep.",1977,64.9
KWT,Kuwait,1977,68.602
LAC,Latin America & Caribbean (excluding high income),1977,63.1234763685297
LAO,Lao PDR,1977,48.244
LBN,Lebanon,1977,67.507
LBR,Liberia,1977,44.226000000000006
LBY,Libya,1977,62.15
LCA,St. Lucia,1977,66.94
LCN,Latin America & Caribbean,1977,63.450434253329604
LDC,Least developed countries: UN classification,1977,46.5006256080508
LIC,Low income,1977,46.90441783615021
LIE,Liechtenstein,1977,
LKA,Sri Lanka,1977,66.874
LMC,Lower middle income,1977,53.9356936594564
LMY,Low & middle income,1977,58.83151748071771
LSO,Lesotho,1977,54.708999999999996
LTE,Late-demographic dividend,1977,65.26674690099921
LTU,Lithuania,1977,70.809512195122
LUX,Luxembourg,1977,71.2562926829268
LVA,Latvia,1977,69.1046341463415
MAC,"Macao SAR, China",1977,72.793
MAF,St. Martin (French part),1977,
MAR,Morocco,1977,55.525
MDA,Moldova,1977,65.111
MDG,Madagascar,1977,47.926
MDV,Maldives,1977,50.11600000000001
MEA,Middle East & North Africa,1977,57.3721328377537
MEX,Mexico,1977,65.009
MHL,Marshall Islands,1977,
MIC,Middle income,1977,59.767863202487796
MKD,North Macedonia,1977,68.355
MLI,Mali,1977,37.385
MLT,Malta,1977,72.5838048780488
MMR,Myanmar,1977,51.714
MNA,Middle East & North Africa (excluding high income),1977,56.6594074381044
MNE,Montenegro,1977,72.50399999999999
MNG,Mongolia,1977,56.86
MOZ,Mozambique,1977,43.242
MRT,Mauritania,1977,53.306000000000004
MUS,Mauritius,1977,65.3724390243903
MWI,Malawi,1977,43.082
MYS,Malaysia,1977,67.085
NAC,North America,1977,73.3494111524674
NAM,Namibia,1977,56.338
NCL,New Caledonia,1977,66.1707317073171
NER,Niger,1977,37.6
NGA,Nigeria,1977,44.104
NIC,Nicaragua,1977,57.177
NLD,Netherlands,1977,75.2214634146342
NOR,Norway,1977,75.3868292682927
NPL,Nepal,1977,44.885
NZL,New Zealand,1977,72.1682926829268
OED,OECD members,1977,71.68989753597671
OMN,Oman,1977,56.813
OSS,Other small states,1977,57.69199749659471
PAK,Pakistan,1977,55.79600000000001
PAN,Panama,1977,68.976
PER,Peru,1977,58.636
PHL,Philippines,1977,63.263000000000005
PLW,Palau,1977,
PNG,Papua New Guinea,1977,50.867
POL,Poland,1977,70.4024390243902
PRE,Pre-demographic dividend,1977,46.646652350606004
PRI,Puerto Rico,1977,73.3613170731707
PRK,"Korea, Dem. People’s Rep.",1977,64.77600000000001
PRT,Portugal,1977,70.0121951219512
PRY,Paraguay,1977,66.48100000000001
PSE,West Bank and Gaza,1977,
PSS,Pacific island small states,1977,62.1701727457499
PST,Post-demographic dividend,1977,72.8147916840323
PYF,French Polynesia,1977,62.728
QAT,Qatar,1977,71.64399999999999
ROU,Romania,1977,69.7419512195122
RUS,Russian Federation,1977,67.3763414634146
RWA,Rwanda,1977,46.225
SAS,South Asia,1977,52.3245294024817
SAU,Saudi Arabia,1977,60.169
SDN,Sudan,1977,53.946000000000005
SEN,Senegal,1977,45.766999999999996
SGP,Singapore,1977,70.96090243902441
SLB,Solomon Islands,1977,61.07899999999999
SLE,Sierra Leone,1977,39.268
SLV,El Salvador,1977,56.141999999999996
SMR,San Marino,1977,
SOM,Somalia,1977,43.638999999999996
SRB,Serbia,1977,
SSA,Sub-Saharan Africa (excluding high income),1977,47.380725534620105
SSD,South Sudan,1977,38.417
SSF,Sub-Saharan Africa,1977,47.380725534620105
SST,Small states,1977,60.6205558250274
STP,Sao Tome and Principe,1977,59.063
SUR,Suriname,1977,64.704
SVK,Slovak Republic,1977,70.3986097560976
SVN,Slovenia,1977,70.55609756097559
SWE,Sweden,1977,75.379756097561
SWZ,Eswatini,1977,53.198
SXM,Sint Maarten (Dutch part),1977,
SYC,Seychelles,1977,
SYR,Syrian Arab Republic,1977,63.913999999999994
TCD,Chad,1977,43.979
TEA,East Asia & Pacific (IDA & IBRD countries),1977,63.46590841120871
TEC,Europe & Central Asia (IDA & IBRD countries),1977,66.60670692533651
TGO,Togo,1977,50.683
THA,Thailand,1977,62.986000000000004
TJK,Tajikistan,1977,56.604
TKM,Turkmenistan,1977,60.163000000000004
TLA,Latin America & the Caribbean (IDA & IBRD countries),1977,63.0620547275148
TLS,Timor-Leste,1977,32.827
TMN,Middle East & North Africa (IDA & IBRD countries),1977,56.6594074381044
TON,Tonga,1977,66.149
TSA,South Asia (IDA & IBRD),1977,52.3245294024817
TSS,Sub-Saharan Africa (IDA & IBRD countries),1977,47.380725534620105
TTO,Trinidad and Tobago,1977,65.987
TUN,Tunisia,1977,58.928000000000004
TUR,Turkey,1977,56.708999999999996
TZA,Tanzania,1977,49.606
UGA,Uganda,1977,49.886
UKR,Ukraine,1977,69.2534390243902
UMC,Upper middle income,1977,64.5840809295794
URY,Uruguay,1977,69.484
USA,United States,1977,73.25609756097559
UZB,Uzbekistan,1977,63.934
VCT,St. Vincent and the Grenadines,1977,66.263
VEN,"Venezuela, RB",1977,67.723
VIR,Virgin Islands (U.S.),1977,70.99992682926829
VNM,Vietnam,1977,64.547
VUT,Vanuatu,1977,58.248999999999995
WLD,World,1977,61.8326529080405
WSM,Samoa,1977,62.41
XKX,Kosovo,1977,
YEM,"Yemen, Rep.",1977,44.753
ZAF,South Africa,1977,56.538000000000004
ZMB,Zambia,1977,52.449
ZWE,Zimbabwe,1977,58.47
ABW,Aruba,1978,71.736
AFG,Afghanistan,1978,41.943999999999996
AGO,Angola,1978,43.66
ALB,Albania,1978,69.742
ARB,Arab World,1978,57.13390024746101
ARE,United Arab Emirates,1978,67.137
ARG,Argentina,1978,68.891
ARM,Armenia,1978,70.83800000000001
ATG,Antigua and Barbuda,1978,67.837
AUS,Australia,1978,73.6741463414634
AUT,Austria,1978,72.0121951219512
AZE,Azerbaijan,1978,63.992
BDI,Burundi,1978,46.327
BEL,Belgium,1978,72.6980487804878
BEN,Benin,1978,46.335
BFA,Burkina Faso,1978,44.081
BGD,Bangladesh,1978,51.473
BGR,Bulgaria,1978,71.1846341463415
BHR,Bahrain,1978,68.65100000000001
BHS,"Bahamas, The",1978,67.253
BIH,Bosnia and Herzegovina,1978,69.954
BLR,Belarus,1978,69.9063170731707
BLZ,Belize,1978,68.874
BMU,Bermuda,1978,
BOL,Bolivia,1978,49.31
BRA,Brazil,1978,61.942
BRB,Barbados,1978,71.36399999999999
BRN,Brunei Darussalam,1978,66.61
BTN,Bhutan,1978,44.077
BWA,Botswana,1978,58.18600000000001
CAF,Central African Republic,1978,48.233000000000004
CAN,Canada,1978,74.52975609756099
CEB,Central Europe and the Baltics,1978,70.14793210613949
CHE,Switzerland,1978,75.1873170731707
CHI,Channel Islands,1978,72.983
CHL,Chile,1978,67.69800000000001
CHN,China,1978,65.857
CIV,Cote d'Ivoire,1978,50.041000000000004
CMR,Cameroon,1978,50.681999999999995
COD,"Congo, Dem. Rep.",1978,45.833
COG,"Congo, Rep.",1978,53.611000000000004
COL,Colombia,1978,65.964
COM,Comoros,1978,49.406000000000006
CPV,Cabo Verde,1978,60.312
CRI,Costa Rica,1978,70.85300000000001
CSS,Caribbean small states,1978,67.6278521516837
CUB,Cuba,1978,73.249
CUW,Curacao,1978,
CYM,Cayman Islands,1978,
CYP,Cyprus,1978,74.39
CZE,Czech Republic,1978,70.64390243902442
DEU,Germany,1978,72.1432926829268
DJI,Djibouti,1978,52.865
DMA,Dominica,1978,
DNK,Denmark,1978,74.39292682926829
DOM,Dominican Republic,1978,62.07899999999999
DZA,Algeria,1978,55.7
EAP,East Asia & Pacific (excluding high income),1978,64.0579500941452
EAR,Early-demographic dividend,1978,55.08695234184071
EAS,East Asia & Pacific,1978,65.23399484994471
ECA,Europe & Central Asia (excluding high income),1978,66.2167418455449
ECS,Europe & Central Asia,1978,69.94128948202079
ECU,Ecuador,1978,62.382
EGY,"Egypt, Arab Rep.",1978,56.958
EMU,Euro area,1978,73.0111208004543
ERI,Eritrea,1978,46.059
ESP,Spain,1978,74.29560975609759
EST,Estonia,1978,69.0262682926829
ETH,Ethiopia,1978,44.016000000000005
EUU,European Union,1978,72.5242478897141
FCS,Fragile and conflict affected situations,1978,49.9939255367572
FIN,Finland,1978,72.8970731707317
FJI,Fiji,1978,63.552
FRA,France,1978,73.60243902439029
FRO,Faroe Islands,1978,75.98536585365859
FSM,"Micronesia, Fed. Sts.",1978,61.833999999999996
GAB,Gabon,1978,53.652
GBR,United Kingdom,1978,73.1756097560976
GEO,Georgia,1978,69.592
GHA,Ghana,1978,51.698
GIN,Guinea,1978,40.082
GMB,"Gambia, The",1978,44.711999999999996
GNB,Guinea-Bissau,1978,43.333
GNQ,Equatorial Guinea,1978,42.788000000000004
GRC,Greece,1978,73.0310731707317
GRD,Grenada,1978,67.545
GRL,Greenland,1978,63.4146341463415
GTM,Guatemala,1978,56.418
GUM,Guam,1978,68.624
GUY,Guyana,1978,62.355
HIC,High income,1978,72.8313810601271
HKG,"Hong Kong SAR, China",1978,73.57560975609759
HND,Honduras,1978,58.08
HPC,Heavily indebted poor countries (HIPC),1978,46.9363303732872
HRV,Croatia,1978,70.53878048780491
HTI,Haiti,1978,50.215
HUN,Hungary,1978,69.3939024390244
IBD,IBRD only,1978,61.50932408848951
IBT,IDA & IBRD total,1978,59.3864527264692
IDA,IDA total,1978,49.612598029923106
IDB,IDA blend,1978,52.6834011592692
IDN,Indonesia,1978,56.971000000000004
IDX,IDA only,1978,48.0969853904299
IMN,Isle of Man,1978,
IND,India,1978,52.786
IRL,Ireland,1978,72.17373170731709
IRN,"Iran, Islamic Rep.",1978,55.513999999999996
IRQ,Iraq,1978,60.933
ISL,Iceland,1978,76.6492682926829
ISR,Israel,1978,73.2073170731707
ITA,Italy,1978,73.6931707317073
JAM,Jamaica,1978,70.294
JOR,Jordan,1978,65.22399999999999
JPN,Japan,1978,76.0382926829268
KAZ,Kazakhstan,1978,64.1919024390244
KEN,Kenya,1978,56.872
KGZ,Kyrgyz Republic,1978,62.3009024390244
KHM,Cambodia,1978,19.725
KIR,Kiribati,1978,55.382
KNA,St. Kitts and Nevis,1978,
KOR,"Korea, Rep.",1978,65.1975609756098
KWT,Kuwait,1978,68.977
LAC,Latin America & Caribbean (excluding high income),1978,63.525152729975794
LAO,Lao PDR,1978,48.503
LBN,Lebanon,1978,67.656
LBR,Liberia,1978,44.902
LBY,Libya,1978,62.869
LCA,St. Lucia,1978,67.374
LCN,Latin America & Caribbean,1978,63.85426505504871
LDC,Least developed countries: UN classification,1978,47.033360607688294
LIC,Low income,1978,47.2758243272713
LIE,Liechtenstein,1978,
LKA,Sri Lanka,1978,67.308
LMC,Lower middle income,1978,54.472393082098996
LMY,Low & middle income,1978,59.2828376056693
LSO,Lesotho,1978,55.39
LTE,Late-demographic dividend,1978,65.7452641996063
LTU,Lithuania,1978,70.6046341463415
LUX,Luxembourg,1978,71.5224634146342
LVA,Latvia,1978,68.9878048780488
MAC,"Macao SAR, China",1978,73.209
MAF,St. Martin (French part),1978,
MAR,Morocco,1978,56.141999999999996
MDA,Moldova,1978,65.03699999999999
MDG,Madagascar,1978,48.317
MDV,Maldives,1978,51.086999999999996
MEA,Middle East & North Africa,1978,57.8543955974397
MEX,Mexico,1978,65.54
MHL,Marshall Islands,1978,
MIC,Middle income,1978,60.230529597565095
MKD,North Macedonia,1978,68.462
MLI,Mali,1978,38.141999999999996
MLT,Malta,1978,72.7321219512195
MMR,Myanmar,1978,52.113
MNA,Middle East & North Africa (excluding high income),1978,57.109858563126295
MNE,Montenegro,1978,72.714
MNG,Mongolia,1978,56.861000000000004
MOZ,Mozambique,1978,43.391000000000005
MRT,Mauritania,1978,53.82
MUS,Mauritius,1978,65.9133170731707
MWI,Malawi,1978,43.504
MYS,Malaysia,1978,67.42
NAC,North America,1978,73.4701710663699
NAM,Namibia,1978,56.731
NCL,New Caledonia,1978,66.3036585365854
NER,Niger,1978,38.02
NGA,Nigeria,1978,44.547
NIC,Nicaragua,1978,57.57
NLD,Netherlands,1978,75.14512195121951
NOR,Norway,1978,75.4185365853659
NPL,Nepal,1978,45.493
NZL,New Zealand,1978,73.019512195122
OED,OECD members,1978,71.86722341628841
OMN,Oman,1978,57.82899999999999
OSS,Other small states,1978,58.121689426478795
PAK,Pakistan,1978,56.158
PAN,Panama,1978,69.41199999999999
PER,Peru,1978,59.158
PHL,Philippines,1978,63.361999999999995
PLW,Palau,1978,
PNG,Papua New Guinea,1978,51.518
POL,Poland,1978,70.3512195121951
PRE,Pre-demographic dividend,1978,47.034782756045
PRI,Puerto Rico,1978,73.49873170731709
PRK,"Korea, Dem. People’s Rep.",1978,65.294
PRT,Portugal,1978,70.3170731707317
PRY,Paraguay,1978,66.664
PSE,West Bank and Gaza,1978,
PSS,Pacific island small states,1978,62.4916298592495
PST,Post-demographic dividend,1978,72.9494562978921
PYF,French Polynesia,1978,63.291000000000004
QAT,Qatar,1978,72.072
ROU,Romania,1978,69.4804878048781
RUS,Russian Federation,1978,67.3909756097561
RWA,Rwanda,1978,46.895
SAS,South Asia,1978,52.9093432492139
SAU,Saudi Arabia,1978,61.11600000000001
SDN,Sudan,1978,54.06100000000001
SEN,Senegal,1978,46.869
SGP,Singapore,1978,71.3233414634146
SLB,Solomon Islands,1978,61.591
SLE,Sierra Leone,1978,39.623000000000005
SLV,El Salvador,1978,56.178000000000004
SMR,San Marino,1978,
SOM,Somalia,1978,44.013000000000005
SRB,Serbia,1978,
SSA,Sub-Saharan Africa (excluding high income),1978,47.7499802489676
SSD,South Sudan,1978,38.662
SSF,Sub-Saharan Africa,1978,47.7499802489676
SST,Small states,1978,60.9738796286891
STP,Sao Tome and Principe,1978,59.43600000000001
SUR,Suriname,1978,64.98100000000001
SVK,Slovak Republic,1978,70.465243902439
SVN,Slovenia,1978,70.7024390243902
SWE,Sweden,1978,75.4690243902439
SWZ,Eswatini,1978,53.99100000000001
SXM,Sint Maarten (Dutch part),1978,
SYC,Seychelles,1978,
SYR,Syrian Arab Republic,1978,64.55199999999999
TCD,Chad,1978,44.251000000000005
TEA,East Asia & Pacific (IDA & IBRD countries),1978,64.0417948146298
TEC,Europe & Central Asia (IDA & IBRD countries),1978,66.65653973092871
TGO,Togo,1978,51.246
THA,Thailand,1978,63.464
TJK,Tajikistan,1978,56.8
TKM,Turkmenistan,1978,60.422
TLA,Latin America & the Caribbean (IDA & IBRD countries),1978,63.475934215630296
TLS,Timor-Leste,1978,32.629
TMN,Middle East & North Africa (IDA & IBRD countries),1978,57.109858563126295
TON,Tonga,1978,66.402
TSA,South Asia (IDA & IBRD),1978,52.9093432492139
TSS,Sub-Saharan Africa (IDA & IBRD countries),1978,47.7499802489676
TTO,Trinidad and Tobago,1978,66.182
TUN,Tunisia,1978,59.979
TUR,Turkey,1978,57.37
TZA,Tanzania,1978,49.888999999999996
UGA,Uganda,1978,49.943000000000005
UKR,Ukraine,1978,69.0709024390244
UMC,Upper middle income,1978,65.02282160691749
URY,Uruguay,1978,69.723
USA,United States,1978,73.35609756097558
UZB,Uzbekistan,1978,64.152
VCT,St. Vincent and the Grenadines,1978,66.69800000000001
VEN,"Venezuela, RB",1978,68.009
VIR,Virgin Islands (U.S.),1978,71.239243902439
VNM,Vietnam,1978,65.859
VUT,Vanuatu,1978,58.818999999999996
WLD,World,1978,62.19330867279079
WSM,Samoa,1978,62.79600000000001
XKX,Kosovo,1978,
YEM,"Yemen, Rep.",1978,46.0
ZAF,South Africa,1978,57.071000000000005
ZMB,Zambia,1978,52.607
ZWE,Zimbabwe,1978,58.85
ABW,Aruba,1979,72.023
AFG,Afghanistan,1979,42.585
AGO,Angola,1979,43.931000000000004
ALB,Albania,1979,69.991
ARB,Arab World,1979,57.7348595287564
ARE,United Arab Emirates,1979,67.692
ARG,Argentina,1979,69.197
ARM,Armenia,1979,70.89699999999999
ATG,Antigua and Barbuda,1979,68.154
AUS,Australia,1979,74.00390243902442
AUT,Austria,1979,72.3121951219512
AZE,Azerbaijan,1979,64.069
BDI,Burundi,1979,46.608000000000004
BEL,Belgium,1979,73.1936585365854
BEN,Benin,1979,46.763999999999996
BFA,Burkina Faso,1979,45.06
BGD,Bangladesh,1979,52.277
BGR,Bulgaria,1979,71.3082926829268
BHR,Bahrain,1979,69.117
BHS,"Bahamas, The",1979,67.372
BIH,Bosnia and Herzegovina,1979,70.193
BLR,Belarus,1979,69.84163414634149
BLZ,Belize,1979,69.229
BMU,Bermuda,1979,
BOL,Bolivia,1979,49.824
BRA,Brazil,1979,62.286
BRB,Barbados,1979,71.8
BRN,Brunei Darussalam,1979,67.031
BTN,Bhutan,1979,44.751000000000005
BWA,Botswana,1979,58.692
